tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude
62553,Permitted Site,Acacia longifolia :: Golden Wattle,932 Page St,1,Sidewalk: Curb side : Cutout,Private,2/8/1986,,,37.77241623,-122.4361409
64140,Permitted Site,Lophostemon confertus :: Brisbane Box,408 30th St,1,Sidewalk: Curb side : Cutout,Private,12/5/1987,,,37.74201276,-122.4291052
88151,Permitted Site,Acer rubrum :: Red Maple,300X Clementina St,2,Sidewalk: Curb side : Cutout,Private,7/8/2008,,3x3,37.78198758,-122.4011952
37165,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,46 Day St,1,Sidewalk: Curb side : Cutout,Private,6/8/1998,,,37.74314865,-122.4236334
68078,Permitted Site,Prunus cerasifera :: Cherry Plum,533 Pacheco St,1,Sidewalk: Curb side : Cutout,Private,4/26/1993,,,37.75089921,-122.4657574
15715,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,4357X Mission St,7,Sidewalk: Curb side : Cutout,Private,5/3/1995,6,3x3,37.72759546,-122.4323786
12212,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1501 La Salle Ave,1,Sidewalk: Curb side : Cutout,Private,5/23/1996,8,3X3,37.73541821,-122.3869843
60644,Permitted Site,Maytenus boaria :: Mayten,127 Randall St,1,Sidewalk: Curb side : Cutout,Private,2/12/1983,,4x7,37.73968637,-122.4261807
102675,Permitted Site,Pyrus calleryana :: Ornamental Pear,333 Eucalyptus Dr,1,Front Yard : Yard,Private,12/1/2006,,,37.73100213,-122.4765736
68217,DPW Maintained,Pittosporum undulatum :: Victorian Box,156 16th Ave,1,Sidewalk: Curb side : Cutout,Private,9/27/1993,5,,37.78514161,-122.4753466
9340,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,201 Gold Mine Dr,1,Sidewalk: Curb side : Cutout,Private,4/21/1995,20,2X2,37.74229995,-122.4400265
84712,Permitted Site,Washingtonia robusta :: Mexican Fan Palm,,6,Sidewalk: Curb side : Cutout,Private,5/17/2007,,,37.76902497,-122.4379474
25980,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1951 Oakdale Ave,1,Sidewalk: Curb side : Cutout,DPW,4/22/1997,18,3x3,37.73826172,-122.3969516
97264,Significant Tree,Olea europaea :: Olive Tree,300 Newhall St,1,Front Yard : Yard,Private,9/9/2011,,,37.74326157,-122.3854022
92761,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,528 Carter St,,Front Yard : Yard,Private,10/9/2009,,,37.70899347,-122.4235251
49370,Permitted Site,Corymbia ficifolia :: Red Flowering Gum,470 REVISED West Portal Ave,1,Sidewalk: Curb side : Cutout,Private,3/19/2003,,,37.7353206,-122.4714257
91207,DPW Maintained,Hymenosporum flavum :: Sweet Shade,391 Haight St,1,Sidewalk: Curb side : Cutout,DPW,2/15/2007,3,3x3,37.77222518,-122.4285226
98122,Permitted Site,Prunus blireiana :: Flowering Plum,900 York St,4,Sidewalk: Curb side : Cutout,Private,2/25/2015,3,3x3,37.75741894,-122.4087767
5973,DPW Maintained,Pittosporum undulatum :: Victorian Box,1550 Eddy St,2,Sidewalk: Curb side : Cutout,Private,2/2/1990,6,3X3,37.78135152,-122.4334012
17260,DPW Maintained,Eucalyptus Spp :: Eucalyptus,29 Osceola Ln,1,Sidewalk: Curb side : Cutout,DPW,1/27/2017,18,3X3,37.73145956,-122.3826868
50087,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2467 Funston Ave,1,Sidewalk: Curb side : Cutout,Private,7/28/2003,,,37.74209601,-122.4691653
97156,Section 143,Schinus molle :: California Pepper,1079 Le Conte Ave,3,Sidewalk: Curb side : Cutout,Private,8/25/2011,3,,37.71901955,-122.3980229
23413,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,1800 Van Ness Ave,2,Sidewalk: Curb side : Cutout,Private,2/5/2014,18,3X3,37.79250402,-122.4225033
32300,DPW Maintained,Crataegus phaenopyrum :: Washington Hawthorn,2367 32nd Ave,2,Sidewalk: Curb side : Cutout,Private,8/19/1996,1,,37.74304312,-122.4897388
29702,DPW Maintained,Olea europaea :: Olive Tree,1488X Guerrero St,4,Median : Cutout,DPW,3/30/2006,3,,37.74755908,-122.4224251
43660,DPW Maintained,Prunus cerasifera :: Cherry Plum,226 11th Ave,1,Sidewalk: Curb side : Cutout,Private,7/25/2000,5,,37.78393354,-122.4697854
27301,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,738 Potrero Ave,1,Sidewalk: Curb side : Cutout,DPW,10/6/1999,18,2X3,37.76009523,-122.4071623
56236,Permitted Site,Ficus nitida :: Laurel Fig,147 Bartlett St,1,Sidewalk: Curb side : Cutout,Private,7/20/1973,24,,37.75461903,-122.4196964
37377,Permitted Site,Shrub :: Shrub,755 Morse St,11,Sidewalk: Property side : Cutout,Private,6/15/1998,2,3x3,37.71055643,-122.4473251
55409,Permitted Site,Schinus molle :: California Pepper,872 Sanchez St,1,Sidewalk: Curb side : Cutout,Private,6/27/1987,,,37.75518438,-122.4300925
90674,DPW Maintained,Agonis flexuosa :: Peppermint Willow,3800X Cabrillo St,1,Sidewalk: Curb side : Cutout,DPW,4/7/2008,3,3x3,37.77382373,-122.4994791
65904,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1334 08th Ave,1,Sidewalk: Curb side : Cutout,Private,5/31/1990,,,37.76342462,-122.4651088
250072,Planning Code 138.1 required,Pittosporum undulatum :: Victorian Box,1599X Bush St,1,Sidewalk: Curb side : Cutout,Private,4/5/2017,3,Width 4ft,37.78838405,-122.422774
38547,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1827 Jennings St,2,Sidewalk: Curb side : Cutout,Private,7/9/2009,3,3x3,37.72854808,-122.3872025
34442,Permitted Site,Magnolia champaca :: Champa,51 Van Buren St,1,Sidewalk: Curb side : Cutout,Private,7/15/1997,,,37.73611447,-122.4354292
63397,Permitted Site,Ficus microcarpa :: Chinese Banyan,4300 19th St,1,Sidewalk: Curb side : Cutout,Private,11/15/1991,,,37.75922667,-122.4370775
22083,DPW Maintained,Lophostemon confertus :: Brisbane Box,3240 03rd St,7,Sidewalk: Curb side : Cutout,Port,2/7/1995,3,,37.74808253,-122.3875194
68816,Permitted Site,Prunus cerasifera :: Cherry Plum,116 Congo St,1,Sidewalk: Curb side : Cutout,Private,11/30/1993,,,37.73006008,-122.4419213
52211,Permitted Site,Geijera parviflora :: Australian Willow,3778 20th St,1,Sidewalk: Curb side : Cutout,Private,11/29/2005,,,37.75832857,-122.4252682
66437,Permitted Site,Magnolia grandiflora :: Southern Magnolia,3701 Mission St,1,Sidewalk: Curb side : Cutout,Private,1/9/1991,,,37.73737785,-122.4239536
364,DPW Maintained,Lophostemon confertus :: Brisbane Box,3690X 19th Ave,11,Sidewalk: Curb side : Cutout,DPW,4/23/2008,3,2,37.72122463,-122.4749612
73735,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,350 Paris St,1,Sidewalk: Curb side : Cutout,Private,1/6/1996,6,,37.72317612,-122.4338904
406,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3822 19th Ave,1,Sidewalk: Curb side : Cutout,Private,3/10/2007,3,2x5,37.71918832,-122.4742283
29329,DPW Maintained,Lophostemon confertus :: Brisbane Box,1200X Portola Dr,18,Median : Cutout,DPW,4/4/2009,3,3X3,37.74037916,-122.4611146
78218,DPW Maintained,Pittosporum undulatum :: Victorian Box,1127 Bowdoin St,1,Sidewalk: Curb side : Cutout,Private,8/5/2000,18,,37.72184908,-122.4087693
55772,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2334 35th Ave,1,Sidewalk: Curb side : Cutout,Private,3/28/1973,13,,37.74344692,-122.4928268
49957,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,31 Loyola Ter,1,Sidewalk: Curb side : Cutout,Private,12/25/2005,3,,37.77610415,-122.4490334
57199,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,98 Broderick St,1,Sidewalk: Curb side : Cutout,Private,3/30/2015,3,,37.77104014,-122.4386146
84209,DPW Maintained,Pyrus calleryana :: Ornamental Pear,655 Sunnydale Ave,2,Sidewalk: Curb side : Cutout,Private,6/5/2008,8,3x3,37.70975458,-122.4084912
86136,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1566 24th Ave,1,Sidewalk: Curb side : Cutout,DPW,1/18/2007,3,3x3,37.75838008,-122.4820606
45579,Permitted Site,Magnolia grandiflora :: Southern Magnolia,3700 Washington St,4,Sidewalk: Curb side : Cutout,Private,7/24/2001,,,37.78916281,-122.4540082
57942,DPW Maintained,Ficus microcarpa :: Chinese Banyan,15 Byron Ct,1,Sidewalk: Curb side : Cutout,Private,9/8/2015,3,3x3,37.70949206,-122.4442231
40125,DPW Maintained,Lophostemon confertus :: Brisbane Box,301 Ellis St,4,Sidewalk: Curb side : Cutout,Private,4/25/2001,6,,37.78496842,-122.4114079
36052,Permitted Site,Jacaranda mimosifolia :: Jacaranda,1401 Bryant St,12,Sidewalk: Curb side : Cutout,Private,4/28/1998,,,37.76903254,-122.4107216
33153,DPW Maintained,Photinia fraseri :: Photinia Tree,2346 32nd Ave,1,Sidewalk: Curb side : Cutout,Private,11/5/1996,0,,37.74342851,-122.4895992
15289,DPW Maintained,Lophostemon confertus :: Brisbane Box,1601X Mission St,1,Median : Cutout,DPW,2/19/2014,3,3x3,37.77297328,-122.418553
87392,DPW Maintained,Trachycarpus fortunei :: Windmill Palm,3322 Fillmore St,2,Sidewalk: Curb side : Cutout,Private,1/24/2015,3,3x3,37.80028131,-122.436062
66858,DPW Maintained,Acacia baileyana :: Bailey's Acacia,103 Ashbury St,1,Sidewalk: Curb side : Cutout,Private,11/15/1991,9,,37.7745741,-122.4481585
70747,DPW Maintained,Olea europaea :: Olive Tree,775 24th Ave,1,Sidewalk: Curb side : Cutout,Private,2/17/1996,4,,37.77502395,-122.4833719
32042,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,1554 24th Ave,1,Sidewalk: Curb side : Cutout,Private,2/23/1985,,,37.75857789,-122.4820598
66545,Permitted Site,Prunus cerasifera :: Cherry Plum,3321 22nd St,1,Sidewalk: Curb side : Cutout,Private,4/8/1991,,,37.75518742,-122.4215985
10827,DPW Maintained,Ulmus 'Prospector' :: Prospector Elm,1139X Hudson Ave,34,Sidewalk: Curb side : Cutout,DPW,3/23/2006,3,3X4,37.73244305,-122.3806053
